user_id,signup_date,city,device,age_group,gender
4234,2023-03-31,Pune,Desktop,18-24,Male
4235,2023-12-29,Mumbai,Desktop,25-34,Female
4236,2023-10-15,Delhi,Tablet,45+,Male
4237,2023-12-22,Mumbai,Tablet,35-44,Male
4238,2023-11-11,Hyderabad,Mobile,25-34,Male
4239,2023-07-02,Hyderabad,Mobile,45+,Male
4240,2023-04-25,Delhi,Mobile,25-34,Male
4241,2023-12-07,Chennai,Desktop,25-34,Male
4242,2023-10-29,Delhi,Desktop,25-34,Male
4243,2023-03-31,Hyderabad,Desktop,25-34,Male
4244,2023-07-13,Bangalore,Mobile,18-24,Male
4245,2023-06-07,Bangalore,Desktop,25-34,Other
4246,2023-12-19,Kolkata,Mobile,25-34,Male
4247,2023-05-31,Delhi,Mobile,25-34,Female
4248,2023-03-07,Mumbai,Desktop,35-44,Male
4249,2023-04-01,Chennai,Mobile,25-34,Female
4250,2023-01-01,Kolkata,Tablet,35-44,Female
4251,2023-12-26,Delhi,Mobile,25-34,Male
4252,2023-10-21,Mumbai,Desktop,45+,Female
4253,2023-07-20,Delhi,Mobile,25-34,Male
4254,2023-10-18,Bangalore,Desktop,45+,Male
4255,2023-01-17,Mumbai,Desktop,35-44,Male
4256,2023-04-04,Chennai,Desktop,25-34,Male
4257,2023-11-05,Kolkata,Mobile,25-34,Male
4258,2023-06-12,Bangalore,Tablet,18-24,Male
4259,2023-11-10,Delhi,Mobile,45+,Male
4260,2023-04-24,Bangalore,Mobile,18-24,Female
4261,2023-11-24,Mumbai,Mobile,25-34,Male
4262,2023-10-17,Pune,Desktop,25-34,Male
4263,2023-02-23,Bangalore,Mobile,25-34,Male
4264,2023-09-12,Delhi,Desktop,25-34,Male
4265,2023-03-14,Chennai,Desktop,45+,Male
4266,2023-06-19,Bangalore,Mobile,25-34,Male
4267,2023-02-09,Chennai,Tablet,45+,Male
4268,2023-05-02,Mumbai,Mobile,25-34,Male
4269,2023-06-27,Hyderabad,Desktop,18-24,Female
4270,2023-06-13,Kolkata,Mobile,18-24,Male
4271,2023-03-27,Chennai,Mobile,35-44,Male
4272,2023-11-22,Kolkata,Mobile,18-24,Male
4273,2023-02-15,Mumbai,Mobile,25-34,Other
4274,2023-12-29,Bangalore,Mobile,18-24,Female
4275,2023-12-10,Chennai,Mobile,25-34,Male
4276,2023-11-24,Chennai,Mobile,35-44,Male
4277,2023-06-21,Bangalore,Mobile,25-34,Male
4278,2023-08-17,Delhi,Mobile,18-24,Male
4279,2023-01-06,Mumbai,Desktop,18-24,Female
4280,2023-05-16,Delhi,Mobile,25-34,Female
4281,2023-04-18,Mumbai,Desktop,18-24,Male
4282,2023-05-08,Hyderabad,Mobile,25-34,Male
4283,2023-12-21,Delhi,Desktop,25-34,Female
4284,2023-02-04,Mumbai,Desktop,18-24,Female
4285,2023-06-29,Bangalore,Mobile,25-34,Female
4286,2023-05-12,Chennai,Desktop,25-34,Male
4287,2023-02-25,Pune,Mobile,25-34,Female
4288,2023-01-01,Bangalore,Desktop,25-34,Male
4289,2023-01-25,Delhi,Desktop,25-34,Male
4290,2023-07-17,Hyderabad,Mobile,25-34,Female
4291,2023-08-13,Bangalore,Desktop,35-44,Female
4292,2023-08-03,Mumbai,Mobile,18-24,Male
4293,2023-03-27,Bangalore,Mobile,25-34,Female
4294,2023-07-31,Pune,Mobile,25-34,Female
4295,2023-09-10,Delhi,Desktop,25-34,Male
4296,2023-07-13,Delhi,Desktop,35-44,Female
4297,2023-06-29,Mumbai,Desktop,25-34,Male
4298,2023-10-07,Mumbai,Mobile,25-34,Female
4299,2023-07-12,Bangalore,Mobile,25-34,Male
4300,2023-02-21,Chennai,Desktop,35-44,Male
4301,2023-09-03,Mumbai,Mobile,45+,Female
4302,2023-10-23,Kolkata,Mobile,25-34,Male
4303,2023-11-30,Hyderabad,Mobile,35-44,Male
4304,2023-12-18,Chennai,Mobile,18-24,Female
4305,2023-04-26,Pune,Mobile,25-34,Female
4306,2023-03-25,Mumbai,Desktop,18-24,Male
4307,2023-08-20,Bangalore,Mobile,18-24,Male
4308,2023-02-07,Chennai,Mobile,25-34,Female
4309,2023-01-18,Pune,Mobile,35-44,Male
4310,2023-05-31,Hyderabad,Mobile,25-34,Male
4311,2023-01-11,Delhi,Mobile,25-34,Male
4312,2023-06-13,Kolkata,Mobile,25-34,Female
4313,2023-05-14,Mumbai,Desktop,25-34,Male
4314,2023-02-23,Pune,Mobile,18-24,Female
4315,2023-02-07,Kolkata,Desktop,25-34,Female
4316,2023-06-25,Mumbai,Desktop,25-34,Male
4317,2023-03-29,Hyderabad,Mobile,25-34,Male
4318,2023-07-12,Mumbai,Mobile,18-24,Male
4319,2023-03-24,Bangalore,Desktop,18-24,Male
4320,2023-02-08,Bangalore,Mobile,25-34,Male
4321,2023-10-08,Chennai,Mobile,25-34,Female
4322,2023-02-17,Kolkata,Mobile,25-34,Male
4323,2023-06-23,Chennai,Mobile,18-24,Female
4324,2023-11-01,Bangalore,Mobile,25-34,Female
4325,2023-11-11,Hyderabad,Tablet,35-44,Male
4326,2023-09-05,Kolkata,Desktop,35-44,Male
4327,2023-12-27,Mumbai,Mobile,35-44,Female
4328,2023-01-16,Kolkata,Mobile,18-24,Female
4329,2023-08-09,Mumbai,Mobile,25-34,Other
4330,2023-12-01,Hyderabad,Mobile,18-24,Male
4331,2023-03-26,Delhi,Mobile,25-34,Female
4332,2023-11-07,Mumbai,Mobile,18-24,Male
4333,2023-08-11,Bangalore,Mobile,35-44,Male
4334,2023-03-22,Chennai,Mobile,25-34,Male
4335,2023-01-28,Delhi,Mobile,25-34,Male
4336,2023-02-21,Mumbai,Tablet,25-34,Female
4337,2023-06-19,Chennai,Mobile,18-24,Male
4338,2023-04-16,Pune,Tablet,25-34,Female
4339,2023-04-08,Delhi,Mobile,25-34,Female
4340,2023-07-29,Delhi,Mobile,25-34,Female
4341,2023-12-23,Bangalore,Mobile,35-44,Male
4342,2023-10-11,Mumbai,Mobile,18-24,Female
4343,2023-10-04,Pune,Mobile,35-44,Male
4344,2023-05-16,Pune,Tablet,25-34,Male
4345,2023-12-05,Chennai,Tablet,25-34,Female
4346,2023-05-25,Delhi,Mobile,25-34,Male
4347,2023-06-02,Hyderabad,Mobile,45+,Male
4348,2023-05-02,Bangalore,Mobile,18-24,Female
4349,2023-02-19,Pune,Mobile,25-34,Female
4350,2023-01-26,Chennai,Mobile,25-34,Male
4351,2023-07-21,Hyderabad,Mobile,18-24,Male
4352,2023-10-20,Chennai,Mobile,18-24,Male
4353,2023-10-09,Bangalore,Mobile,35-44,Female
4354,2023-09-09,Kolkata,Mobile,18-24,Male
4355,2023-03-20,Bangalore,Mobile,18-24,Female
4356,2023-01-28,Chennai,Mobile,45+,Female
4357,2023-07-04,Delhi,Tablet,35-44,Female
4358,2023-01-02,Chennai,Mobile,18-24,Female
4359,2023-08-07,Bangalore,Desktop,25-34,Male
4360,2023-02-14,Mumbai,Desktop,25-34,Male
4361,2023-05-31,Mumbai,Tablet,35-44,Male
4362,2023-12-05,Chennai,Desktop,35-44,Male
4363,2023-11-17,Hyderabad,Desktop,35-44,Male
4364,2023-11-04,Bangalore,Desktop,18-24,Female
4365,2023-09-03,Delhi,Mobile,25-34,Female
4366,2023-04-13,Chennai,Mobile,18-24,Male
4367,2023-02-19,Mumbai,Tablet,18-24,Male
4368,2023-01-14,Bangalore,Desktop,35-44,Male
4369,2023-04-16,Mumbai,Tablet,18-24,Female
4370,2023-03-29,Mumbai,Desktop,25-34,Female
4371,2023-11-23,Delhi,Desktop,35-44,Male
4372,2023-05-30,Delhi,Desktop,25-34,Female
4373,2023-02-11,Mumbai,Desktop,18-24,Male
4374,2023-08-31,Delhi,Mobile,35-44,Male
4375,2023-03-01,Bangalore,Desktop,45+,Male
4376,2023-06-07,Bangalore,Desktop,35-44,Female
4377,2023-07-23,Delhi,Desktop,25-34,Male
4378,2023-08-30,Pune,Desktop,18-24,Male
4379,2023-09-08,Mumbai,Mobile,18-24,Male
4380,2023-12-05,Bangalore,Mobile,25-34,Male
4381,2023-05-16,Mumbai,Tablet,18-24,Female
4382,2023-02-16,Mumbai,Mobile,35-44,Male
4383,2023-11-25,Bangalore,Mobile,25-34,Female
4384,2023-10-06,Bangalore,Mobile,25-34,Male
4385,2023-07-18,Pune,Desktop,35-44,Male
4386,2023-04-05,Bangalore,Desktop,35-44,Male
4387,2023-07-09,Kolkata,Desktop,25-34,Male
4388,2023-07-15,Mumbai,Mobile,45+,Male
4389,2023-07-09,Mumbai,Mobile,45+,Male
4390,2023-04-06,Mumbai,Mobile,45+,Female
4391,2023-08-17,Mumbai,Mobile,35-44,Female
4392,2023-01-23,Bangalore,Desktop,35-44,Female
4393,2023-05-15,Chennai,Mobile,25-34,Male
4394,2023-08-14,Mumbai,Mobile,18-24,Male
4395,2023-08-27,Kolkata,Mobile,18-24,Male
4396,2023-05-15,Pune,Mobile,18-24,Female
4397,2023-04-26,Delhi,Desktop,18-24,Other
4398,2023-05-18,Mumbai,Mobile,25-34,Female
4399,2023-10-16,Mumbai,Desktop,18-24,Male
4400,2023-02-01,Mumbai,Mobile,45+,Male
4401,2023-03-19,Mumbai,Mobile,35-44,Male
4402,2023-12-23,Bangalore,Mobile,18-24,Male
4403,2023-12-08,Delhi,Mobile,18-24,Male
4404,2023-02-19,Delhi,Desktop,35-44,Male
4405,2023-02-13,Kolkata,Mobile,35-44,Male
4406,2023-12-09,Chennai,Mobile,45+,Male
4407,2023-06-26,Kolkata,Mobile,45+,Male
4408,2023-10-05,Mumbai,Mobile,45+,Female
4409,2023-07-31,Delhi,Desktop,25-34,Male
4410,2023-10-29,Bangalore,Mobile,18-24,Male
4411,2023-04-27,Mumbai,Mobile,35-44,Female
4412,2023-10-11,Mumbai,Desktop,18-24,Female
4413,2023-02-01,Chennai,Mobile,35-44,Male
4414,2023-07-18,Chennai,Mobile,25-34,Female
4415,2023-09-25,Bangalore,Mobile,35-44,Male
4416,2023-08-03,Bangalore,Mobile,18-24,Male
4417,2023-10-02,Bangalore,Desktop,25-34,Male
4418,2023-12-18,Mumbai,Mobile,25-34,Male
4419,2023-09-01,Delhi,Tablet,45+,Female
4420,2023-10-21,Mumbai,Mobile,18-24,Male
4421,2023-05-01,Mumbai,Tablet,45+,Male
4422,2023-09-01,Kolkata,Mobile,35-44,Female
4423,2023-06-03,Chennai,Desktop,35-44,Male
4424,2023-02-10,Hyderabad,Mobile,35-44,Female
4425,2023-07-22,Delhi,Mobile,25-34,Male
4426,2024-01-01,Delhi,Desktop,18-24,Male
4427,2023-01-18,Delhi,Desktop,18-24,Male
4428,2023-09-15,Mumbai,Mobile,35-44,Female
4429,2023-10-20,Mumbai,Mobile,35-44,Female
4430,2023-09-22,Hyderabad,Mobile,18-24,Male
4431,2023-10-20,Chennai,Tablet,25-34,Male
4432,2023-12-13,Bangalore,Desktop,25-34,Female
4433,2023-11-14,Bangalore,Mobile,18-24,Female
4434,2023-03-17,Kolkata,Desktop,25-34,Male
4435,2023-03-03,Mumbai,Desktop,18-24,Male
4436,2023-08-18,Delhi,Mobile,18-24,Female
4437,2023-03-30,Delhi,Desktop,25-34,Male
4438,2023-03-27,Hyderabad,Mobile,25-34,Female
4439,2023-04-19,Kolkata,Desktop,18-24,Male
4440,2023-04-09,Delhi,Mobile,25-34,Female
4441,2023-03-06,Pune,Mobile,18-24,Male
4442,2023-01-22,Pune,Mobile,18-24,Female
4443,2023-08-05,Delhi,Mobile,18-24,Female
4444,2023-02-10,Delhi,Desktop,18-24,Female
4445,2023-12-16,Bangalore,Mobile,18-24,Female
4446,2023-08-11,Kolkata,Mobile,35-44,Female
4447,2023-04-14,Mumbai,Desktop,25-34,Female
4448,2023-11-18,Hyderabad,Mobile,18-24,Male
4449,2023-03-17,Delhi,Mobile,18-24,Male
4450,2023-11-01,Hyderabad,Tablet,18-24,Female
4451,2023-05-13,Bangalore,Desktop,35-44,Female
4452,2023-06-13,Bangalore,Mobile,25-34,Male
4453,2023-02-04,Pune,Mobile,18-24,Female
4454,2023-02-14,Hyderabad,Tablet,25-34,Male
4455,2023-07-18,Pune,Mobile,25-34,Male
4456,2023-10-12,Mumbai,Mobile,18-24,Female
4457,2023-07-23,Chennai,Mobile,25-34,Female
4458,2023-10-10,Mumbai,Mobile,25-34,Female
4459,2023-06-16,Bangalore,Desktop,18-24,Female
4460,2023-05-22,Bangalore,Desktop,25-34,Male
4461,2023-09-24,Bangalore,Tablet,35-44,Male
4462,2023-08-23,Bangalore,Desktop,25-34,Female
4463,2023-01-07,Kolkata,Mobile,25-34,Male
4464,2023-12-25,Mumbai,Mobile,25-34,Male
4465,2023-11-16,Chennai,Tablet,25-34,Female
4466,2023-10-28,Delhi,Mobile,35-44,Female
4467,2023-09-25,Mumbai,Mobile,25-34,Female
4468,2023-08-03,Mumbai,Desktop,18-24,Female
4469,2023-02-27,Kolkata,Mobile,25-34,Male
4470,2023-08-01,Pune,Mobile,25-34,Male
4471,2023-03-18,Pune,Desktop,25-34,Female
4472,2023-03-17,Kolkata,Tablet,35-44,Female
4473,2023-10-18,Delhi,Mobile,35-44,Male
4474,2023-10-29,Delhi,Desktop,18-24,Female
4475,2023-10-26,Chennai,Mobile,45+,Female
4476,2023-02-21,Bangalore,Mobile,25-34,Male
4477,2023-02-24,Bangalore,Desktop,35-44,Female
4478,2023-10-16,Delhi,Tablet,35-44,Male
4479,2023-02-21,Chennai,Mobile,25-34,Male
4480,2023-05-27,Bangalore,Mobile,25-34,Female
4481,2023-10-02,Mumbai,Mobile,45+,Male
4482,2023-06-26,Bangalore,Mobile,18-24,Male
4483,2023-07-30,Bangalore,Mobile,18-24,Female
4484,2023-05-16,Bangalore,Mobile,25-34,Female
4485,2023-07-16,Delhi,Mobile,35-44,Male
4486,2023-12-02,Hyderabad,Mobile,45+,Male
4487,2023-09-06,Mumbai,Mobile,18-24,Male
4488,2023-10-20,Delhi,Desktop,35-44,Female
4489,2023-11-08,Hyderabad,Mobile,18-24,Male
4490,2023-08-31,Bangalore,Mobile,45+,Male
4491,2023-01-20,Delhi,Desktop,25-34,Male
4492,2023-03-30,Chennai,Desktop,18-24,Male
4493,2023-05-22,Bangalore,Mobile,18-24,Male
4494,2023-07-26,Hyderabad,Mobile,18-24,Male
4495,2023-03-15,Hyderabad,Desktop,18-24,Female
4496,2023-11-13,Chennai,Mobile,35-44,Other
4497,2023-11-08,Bangalore,Desktop,18-24,Male
4498,2023-12-15,Mumbai,Mobile,45+,Female
4499,2023-12-22,Delhi,Mobile,25-34,Female
4500,2023-07-25,Bangalore,Mobile,25-34,Male
4501,2023-01-20,Chennai,Desktop,18-24,Male
4502,2023-07-22,Bangalore,Desktop,35-44,Male
4503,2023-06-19,Delhi,Mobile,25-34,Female
4504,2023-12-20,Mumbai,Mobile,35-44,Female
4505,2023-05-02,Bangalore,Mobile,45+,Female
4506,2023-01-26,Delhi,Mobile,18-24,Female
4507,2023-09-01,Hyderabad,Desktop,18-24,Female
4508,2023-05-18,Mumbai,Mobile,35-44,Female
4509,2023-07-10,Chennai,Tablet,35-44,Female
4510,2023-01-11,Kolkata,Mobile,25-34,Male
4511,2023-06-22,Mumbai,Tablet,25-34,Male
4512,2023-06-05,Bangalore,Desktop,25-34,Female
4513,2023-06-09,Mumbai,Mobile,25-34,Female
4514,2023-05-24,Chennai,Mobile,18-24,Male
4515,2023-09-09,Bangalore,Mobile,25-34,Female
4516,2023-12-23,Bangalore,Mobile,18-24,Female
4517,2023-12-17,Bangalore,Mobile,25-34,Female
4518,2023-02-20,Pune,Mobile,45+,Male
4519,2023-04-27,Mumbai,Tablet,35-44,Female
4520,2023-03-10,Mumbai,Mobile,45+,Male
4521,2023-06-03,Pune,Desktop,35-44,Male
4522,2023-08-15,Bangalore,Tablet,25-34,Female
4523,2023-06-14,Pune,Desktop,35-44,Female
4524,2023-05-18,Chennai,Mobile,45+,Male
4525,2023-08-02,Hyderabad,Mobile,45+,Female
4526,2023-11-06,Bangalore,Mobile,25-34,Male
4527,2023-11-27,Hyderabad,Mobile,18-24,Female
4528,2023-02-15,Pune,Mobile,18-24,Female
4529,2023-04-07,Bangalore,Desktop,18-24,Male
4530,2023-08-15,Mumbai,Mobile,45+,Male
4531,2023-04-19,Delhi,Mobile,25-34,Female
4532,2023-07-28,Mumbai,Tablet,35-44,Male
4533,2023-09-06,Delhi,Mobile,25-34,Male
4534,2023-09-22,Delhi,Mobile,25-34,Male
4535,2023-07-11,Bangalore,Desktop,18-24,Male
4536,2023-01-29,Chennai,Mobile,18-24,Female
4537,2023-09-21,Bangalore,Mobile,25-34,Male
4538,2023-03-23,Chennai,Mobile,25-34,Female
4539,2023-02-03,Mumbai,Desktop,18-24,Male
4540,2023-06-09,Mumbai,Mobile,35-44,Female
4541,2023-12-30,Mumbai,Mobile,25-34,Female
4542,2023-09-17,Bangalore,Mobile,35-44,Male
4543,2023-07-26,Delhi,Mobile,18-24,Other
4544,2023-03-11,Delhi,Mobile,25-34,Male
4545,2023-09-26,Bangalore,Mobile,18-24,Female
4546,2023-10-19,Hyderabad,Mobile,35-44,Other
4547,2023-01-15,Mumbai,Mobile,25-34,Female
4548,2023-03-30,Chennai,Mobile,25-34,Female
4549,2023-04-09,Chennai,Mobile,45+,Male
4550,2023-04-13,Hyderabad,Desktop,18-24,Male
4551,2023-01-30,Kolkata,Mobile,18-24,Male
4552,2023-05-08,Mumbai,Mobile,35-44,Other
4553,2023-01-17,Mumbai,Desktop,25-34,Other
4554,2023-08-22,Pune,Desktop,18-24,Male
4555,2023-01-26,Bangalore,Mobile,25-34,Male
4556,2023-07-04,Bangalore,Mobile,18-24,Male
4557,2023-12-27,Chennai,Mobile,18-24,Male
4558,2023-04-12,Chennai,Mobile,25-34,Male
4559,2023-05-21,Kolkata,Desktop,35-44,Female
4560,2023-07-08,Kolkata,Mobile,25-34,Female
4561,2023-08-26,Hyderabad,Desktop,25-34,Female
4562,2023-09-16,Delhi,Mobile,35-44,Female
4563,2023-07-23,Pune,Mobile,25-34,Female
4564,2023-11-22,Mumbai,Desktop,35-44,Female
4565,2023-03-05,Delhi,Mobile,35-44,Male
4566,2023-12-15,Pune,Mobile,18-24,Male
4567,2023-01-16,Delhi,Tablet,25-34,Male
4568,2023-05-04,Delhi,Desktop,45+,Female
4569,2023-07-10,Mumbai,Desktop,45+,Female
4570,2023-09-08,Pune,Mobile,18-24,Female
4571,2023-11-01,Bangalore,Mobile,18-24,Female
4572,2023-08-17,Chennai,Tablet,18-24,Male
4573,2023-04-01,Delhi,Mobile,25-34,Female
4574,2023-08-31,Hyderabad,Desktop,25-34,Female
4575,2023-10-28,Hyderabad,Mobile,25-34,Female
4576,2023-10-10,Delhi,Mobile,35-44,Female
4577,2023-06-29,Bangalore,Tablet,25-34,Female
4578,2023-06-26,Delhi,Mobile,35-44,Male
4579,2023-03-25,Kolkata,Mobile,18-24,Male
4580,2023-05-13,Chennai,Mobile,18-24,Female
4581,2023-12-19,Kolkata,Mobile,25-34,Female
4582,2023-02-16,Delhi,Mobile,18-24,Male
4583,2023-05-26,Hyderabad,Mobile,25-34,Female
4584,2023-01-15,Hyderabad,Mobile,35-44,Female
4585,2023-07-17,Chennai,Desktop,18-24,Male
4586,2023-01-26,Kolkata,Mobile,35-44,Male
4587,2023-03-25,Delhi,Tablet,25-34,Male
4588,2023-10-20,Mumbai,Mobile,18-24,Male
4589,2023-04-20,Chennai,Mobile,25-34,Male
4590,2023-04-24,Hyderabad,Mobile,35-44,Male
4591,2023-11-28,Bangalore,Desktop,25-34,Male
4592,2023-04-26,Delhi,Tablet,25-34,Female
4593,2023-12-13,Bangalore,Desktop,45+,Female
4594,2023-04-16,Delhi,Mobile,35-44,Female
4595,2023-05-18,Bangalore,Mobile,18-24,Female
4596,2023-11-30,Chennai,Desktop,35-44,Female
4597,2023-07-29,Hyderabad,Tablet,25-34,Female
4598,2023-09-20,Delhi,Tablet,35-44,Female
4599,2023-01-11,Bangalore,Mobile,25-34,Male
4600,2023-12-16,Delhi,Tablet,18-24,Female
4601,2023-01-05,Mumbai,Mobile,25-34,Female
4602,2023-08-31,Hyderabad,Mobile,25-34,Male
4603,2023-03-09,Pune,Mobile,25-34,Male
4604,2023-11-28,Delhi,Mobile,35-44,Female
4605,2023-03-30,Hyderabad,Desktop,35-44,Male
4606,2023-11-04,Pune,Desktop,25-34,Male
4607,2023-01-05,Pune,Desktop,25-34,Male
4608,2023-04-25,Mumbai,Mobile,25-34,Female
4609,2023-05-10,Kolkata,Mobile,25-34,Female
4610,2023-11-08,Delhi,Desktop,45+,Female
4611,2023-06-06,Delhi,Mobile,25-34,Female
4612,2023-12-31,Mumbai,Desktop,18-24,Male
4613,2023-12-30,Bangalore,Desktop,25-34,Female
4614,2023-11-26,Mumbai,Desktop,25-34,Male
4615,2023-05-21,Delhi,Mobile,25-34,Female
4616,2023-08-05,Delhi,Desktop,25-34,Male
4617,2023-07-12,Hyderabad,Mobile,18-24,Male
4618,2023-06-28,Pune,Mobile,18-24,Male
4619,2023-08-24,Delhi,Desktop,25-34,Female
4620,2023-05-10,Pune,Mobile,25-34,Female
4621,2023-04-22,Pune,Desktop,18-24,Male
4622,2023-08-27,Hyderabad,Mobile,35-44,Male
4623,2023-06-04,Mumbai,Mobile,25-34,Female
4624,2023-12-13,Chennai,Desktop,45+,Female
4625,2023-09-24,Kolkata,Mobile,18-24,Male
4626,2023-11-16,Chennai,Mobile,18-24,Male
4627,2023-07-23,Delhi,Mobile,25-34,Male
4628,2023-10-27,Bangalore,Mobile,18-24,Female
4629,2023-02-22,Chennai,Desktop,45+,Male
4630,2023-01-04,Bangalore,Mobile,18-24,Male
4631,2023-09-19,Mumbai,Desktop,25-34,Male
4632,2023-12-06,Delhi,Desktop,45+,Female
4633,2023-07-11,Hyderabad,Mobile,25-34,Other
4634,2023-10-15,Pune,Desktop,18-24,Female
4635,2023-11-28,Mumbai,Mobile,25-34,Female
4636,2023-11-01,Kolkata,Mobile,25-34,Female
4637,2023-11-08,Delhi,Mobile,18-24,Male
4638,2023-05-25,Chennai,Mobile,25-34,Female
4639,2023-06-02,Hyderabad,Desktop,35-44,Male
4640,2023-12-17,Hyderabad,Mobile,35-44,Female
4641,2023-02-25,Kolkata,Mobile,18-24,Female
4642,2023-09-04,Delhi,Desktop,18-24,Female
4643,2023-02-02,Pune,Desktop,18-24,Female
4644,2023-06-22,Mumbai,Mobile,25-34,Female
4645,2023-05-22,Hyderabad,Desktop,25-34,Female
4646,2023-11-24,Hyderabad,Mobile,35-44,Male
4647,2023-06-16,Chennai,Desktop,35-44,Female
4648,2023-05-22,Delhi,Mobile,18-24,Male
4649,2023-05-14,Pune,Desktop,25-34,Female
4650,2023-12-02,Mumbai,Mobile,18-24,Male
4651,2023-12-31,Mumbai,Mobile,18-24,Male
4652,2023-11-30,Hyderabad,Mobile,18-24,Female
4653,2023-06-02,Bangalore,Mobile,18-24,Male
4654,2023-04-07,Pune,Desktop,25-34,Male
4655,2023-03-18,Delhi,Mobile,25-34,Female
4656,2023-09-22,Mumbai,Desktop,18-24,Female
4657,2023-05-04,Pune,Desktop,45+,Male
4658,2023-01-30,Bangalore,Desktop,25-34,Female
4659,2023-11-04,Mumbai,Mobile,18-24,Female
4660,2023-07-26,Hyderabad,Tablet,18-24,Female
4661,2023-12-05,Bangalore,Desktop,25-34,Female
4662,2023-06-13,Chennai,Desktop,45+,Male
4663,2023-12-15,Bangalore,Mobile,25-34,Male
4664,2023-03-13,Pune,Mobile,45+,Male
4665,2023-01-14,Pune,Mobile,25-34,Male
4666,2023-12-02,Hyderabad,Mobile,25-34,Male
4667,2023-09-12,Mumbai,Mobile,25-34,Male
4668,2023-06-01,Pune,Mobile,25-34,Female
4669,2023-05-13,Chennai,Mobile,25-34,Female
4670,2023-08-03,Chennai,Mobile,35-44,Female
4671,2023-07-27,Delhi,Mobile,18-24,Male
4672,2023-07-18,Pune,Desktop,25-34,Male
4673,2023-01-19,Hyderabad,Mobile,25-34,Female
4674,2023-10-26,Mumbai,Desktop,25-34,Male
4675,2023-12-29,Bangalore,Mobile,18-24,Female
4676,2023-10-20,Pune,Mobile,25-34,Male
4677,2023-04-08,Mumbai,Mobile,25-34,Male
4678,2023-06-25,Kolkata,Desktop,25-34,Male
4679,2024-01-01,Chennai,Mobile,35-44,Male
4680,2023-04-24,Chennai,Desktop,35-44,Male
4681,2023-12-18,Delhi,Mobile,25-34,Male
4682,2023-10-01,Delhi,Mobile,45+,Male
4683,2023-11-23,Kolkata,Desktop,35-44,Male
4684,2023-09-01,Delhi,Mobile,18-24,Male
4685,2023-12-10,Hyderabad,Desktop,18-24,Female
4686,2023-07-03,Delhi,Mobile,25-34,Male
4687,2023-09-17,Mumbai,Mobile,25-34,Male
4688,2023-06-03,Mumbai,Desktop,35-44,Male
4689,2023-03-29,Bangalore,Tablet,35-44,Male
4690,2023-12-03,Kolkata,Mobile,35-44,Male
4691,2023-10-13,Delhi,Desktop,18-24,Male
4692,2023-04-03,Delhi,Mobile,25-34,Male
4693,2023-05-31,Delhi,Desktop,18-24,Male
4694,2023-02-19,Bangalore,Desktop,18-24,Female
4695,2023-08-30,Bangalore,Mobile,25-34,Female
4696,2023-03-07,Pune,Mobile,18-24,Male
4697,2023-05-13,Bangalore,Mobile,25-34,Male
4698,2023-10-14,Bangalore,Mobile,25-34,Female
4699,2023-04-04,Mumbai,Mobile,35-44,Female
4700,2023-12-15,Kolkata,Mobile,18-24,Female
4701,2023-06-21,Delhi,Tablet,35-44,Male
4702,2023-12-02,Mumbai,Mobile,45+,Male
4703,2023-02-15,Chennai,Mobile,35-44,Female
4704,2023-04-24,Chennai,Mobile,35-44,Female
4705,2023-07-01,Bangalore,Desktop,25-34,Male
4706,2023-04-25,Bangalore,Mobile,25-34,Female
4707,2023-06-07,Hyderabad,Mobile,35-44,Male
4708,2023-08-04,Mumbai,Mobile,35-44,Male
4709,2023-06-19,Pune,Mobile,25-34,Male
4710,2023-07-10,Chennai,Mobile,35-44,Male
4711,2023-05-14,Bangalore,Mobile,25-34,Female
4712,2023-10-27,Bangalore,Mobile,18-24,Female
4713,2023-05-31,Delhi,Mobile,25-34,Female
4714,2023-08-26,Hyderabad,Mobile,18-24,Male
4715,2023-03-02,Bangalore,Mobile,25-34,Male
4716,2023-08-29,Delhi,Mobile,18-24,Male
4717,2023-01-28,Chennai,Tablet,25-34,Male
4718,2023-11-21,Kolkata,Desktop,35-44,Female
4719,2023-10-26,Bangalore,Mobile,25-34,Male
4720,2023-10-25,Kolkata,Mobile,18-24,Female
4721,2023-11-14,Delhi,Mobile,25-34,Female
4722,2023-02-06,Mumbai,Mobile,18-24,Male
4723,2023-08-30,Delhi,Mobile,25-34,Female
4724,2023-04-10,Bangalore,Mobile,25-34,Male
4725,2023-09-14,Delhi,Desktop,45+,Female
4726,2023-03-03,Mumbai,Desktop,18-24,Female
4727,2023-12-15,Pune,Mobile,25-34,Male
4728,2023-07-15,Pune,Mobile,35-44,Male
4729,2023-09-29,Hyderabad,Tablet,45+,Female
4730,2023-06-02,Mumbai,Tablet,18-24,Male
4731,2023-07-31,Mumbai,Tablet,25-34,Female
4732,2023-01-28,Mumbai,Mobile,18-24,Male
4733,2023-03-19,Hyderabad,Mobile,25-34,Male
4734,2023-03-12,Kolkata,Desktop,18-24,Female
4735,2023-04-13,Bangalore,Mobile,35-44,Female
4736,2023-06-25,Mumbai,Mobile,18-24,Male
4737,2023-07-29,Bangalore,Mobile,25-34,Male
4738,2023-10-19,Delhi,Desktop,25-34,Male
4739,2023-08-23,Delhi,Desktop,45+,Female
4740,2023-03-15,Chennai,Mobile,25-34,Male
4741,2023-06-11,Hyderabad,Desktop,18-24,Male
